job_id,Y_hist,Q,gender,ethnicity,age_band,location
205,0,0.2097311266913322,Female,E2,50-64,R1
35,1,0.5873449158697936,Male,E1,30-39,R3
78,0,0.083590519882375,Female,E5,18-29,R1
272,0,0.3018276889151115,Female,E2,18-29,R4
216,0,0.4725747849536777,Female,E4,18-29,R3
64,0,0.5679160297491129,Male,E2,40-49,R1
195,0,0.0922913801872481,Male,E4,18-29,R1
12,0,0.3372007117745065,Male,E1,18-29,R3
27,0,0.4939470297650441,Female,E2,30-39,R4
192,0,0.1077447459233229,Male,E2,40-49,R4
106,0,0.1322764680415438,Male,E3,40-49,R2
253,0,0.1621101497417215,Male,E1,30-39,R1
111,0,0.5081812892558658,Male,E5,40-49,R2
18,1,0.806572355848829,Female,E4,18-29,R2
85,0,0.308834900101578,Male,E3,18-29,R1
126,1,0.3956879599778325,Male,E1,40-49,R1
218,0,0.3404558999347516,Female,E6,50-64,R3
94,0,0.1925807201049132,Male,E5,40-49,R1
122,0,0.1939686818882647,Female,E1,18-29,R1
211,0,0.2090433883654347,Female,E2,40-49,R1
61,0,0.576717956461586,Female,E3,30-39,R3
287,0,0.4405778376596354,Male,E4,18-29,R2
45,1,0.2875434428424354,Male,E3,40-49,R2
183,0,0.0863314025912446,Male,E2,50-64,R2
222,0,0.4677093782172549,Male,E5,50-64,R4
219,0,0.5227415758138918,Male,E5,40-49,R2
280,0,0.1881242163924641,Male,E1,18-29,R2
86,1,0.5596434068790882,Male,E1,30-39,R1
65,0,0.30242484557411,Male,E2,50-64,R2
80,0,0.3625399165882659,Male,E2,30-39,R2
261,0,0.7640804619959833,Male,E5,40-49,R3
258,0,0.1316820938524868,Female,E2,30-39,R1
115,0,0.2699474688765266,Male,E1,50-64,R3
101,0,0.2194253306606195,Male,E1,40-49,R1
238,1,0.639421666176046,Male,E6,30-39,R1
18,0,0.01,Male,E2,30-39,R1
122,0,0.1039152691213302,Male,E1,30-39,R2
82,0,0.1780369754411466,Male,E5,40-49,R2
97,1,0.309827762180118,Male,E1,18-29,R1
36,0,0.1151401716773747,Female,E3,40-49,R3
220,1,0.771636667839754,Male,E4,50-64,R1
34,0,0.3938587894693357,Male,E1,40-49,R1
277,0,0.0778540999768883,Female,E2,30-39,R1
5,0,0.4391320676510067,Male,E2,30-39,R2
261,0,0.2319620889932956,Female,E3,30-39,R1
74,0,0.1397112479450218,Male,E3,30-39,R2
199,0,0.2445033827598641,Male,E3,18-29,R1
128,0,0.4744512989996927,Female,E2,50-64,R1
153,1,0.1143704056863767,Female,E3,18-29,R3
218,1,0.2476350639750161,Male,E1,18-29,R1
244,0,0.5229451790519293,Female,E3,40-49,R1
180,0,0.5759454087204335,Male,E6,40-49,R1
286,0,0.1440345229136904,Male,E2,18-29,R2
144,0,0.628657001053448,Female,E1,18-29,R3
211,0,0.4294647333927212,Female,E2,40-49,R1
111,0,0.0696882272001165,Female,E2,50-64,R2
22,0,0.2875721091865842,Male,E3,50-64,R2
294,0,0.7875700315960613,Female,E5,40-49,R1
183,0,0.3856217005957019,Male,E3,18-29,R1
25,0,0.2200644895867143,Male,E3,40-49,R1
142,0,0.3300576861625315,Male,E3,40-49,R2
265,0,0.420484944846757,Male,E5,18-29,R2
72,0,0.2773601286858067,Female,E4,40-49,R3
276,1,0.3059630933845026,Female,E6,30-39,R3
190,0,0.2457836941199264,Female,E1,40-49,R1
69,0,0.6270315223045151,Male,E5,18-29,R1
166,1,0.4443170893508924,Male,E4,40-49,R1
217,0,0.6186012314295609,Male,E1,30-39,R1
212,0,0.5165520716857547,Male,E3,40-49,R1
36,0,0.2374956488921578,Female,E1,50-64,R4
31,0,0.6957101142742533,Female,E6,30-39,R1
227,1,0.6605163995075715,Female,E2,30-39,R3
53,0,0.1007496820014145,Male,E2,50-64,R1
78,1,0.3577069973853301,Female,E2,50-64,R2
60,0,0.4119019809634729,Male,E2,30-39,R4
13,0,0.6252837233804556,Male,E1,18-29,R1
147,0,0.1747289334107173,Male,E4,30-39,R1
247,0,0.2504189411677525,Male,E4,50-64,R4
254,0,0.3050974364846998,Male,E4,30-39,R1
105,0,0.5761358349031224,Female,E1,18-29,R1
142,0,0.3974381376854738,Female,E3,30-39,R1
75,0,0.4498774081004412,Female,E5,30-39,R2
225,0,0.0636541684010355,Male,E2,30-39,R1
263,0,0.3666618093439233,Male,E5,40-49,R2
189,0,0.208324442078863,Female,E3,30-39,R3
60,1,0.8017242583610992,Male,E5,50-64,R3
0,0,0.2610192560399834,Male,E1,40-49,R4
207,1,0.5051157338817214,Male,E1,40-49,R3
110,0,0.4386328499094932,Female,E1,50-64,R4
134,0,0.4345544690408039,Male,E1,40-49,R1
257,0,0.2631488864265842,Male,E2,40-49,R1
236,0,0.1911628663430073,Female,E2,30-39,R1
226,0,0.166387355881245,Male,E4,18-29,R2
174,0,0.5266748876118998,Male,E2,40-49,R1
18,0,0.2634311198790852,Female,E4,30-39,R1
143,0,0.362346953534391,Female,E6,30-39,R3
36,0,0.3653632419779777,Female,E1,50-64,R3
22,0,0.209133471228901,Male,E6,30-39,R2
228,1,0.2318070565437849,Male,E2,30-39,R3
61,0,0.3603066405822203,Female,E1,40-49,R2
35,0,0.1686843360320654,Female,E6,30-39,R2
209,1,0.42992001604717,Male,E4,40-49,R2
277,1,0.5663069014211212,Male,E5,18-29,R3
279,0,0.3850151525928321,Male,E4,50-64,R1
73,0,0.2239765688377966,Female,E3,30-39,R3
153,0,0.7755792635642331,Female,E5,30-39,R1
269,0,0.3172906745924431,Female,E1,18-29,R2
192,0,0.7059007329405825,Male,E5,30-39,R2
148,0,0.2327816808380296,Male,E1,50-64,R1
80,0,0.272208925074936,Female,E1,30-39,R4
155,0,0.3393206568313076,Female,E4,50-64,R1
193,0,0.0677428880154183,Male,E3,30-39,R1
95,1,0.0395236056912356,Male,E2,40-49,R1
27,0,0.4228668191806848,Female,E4,30-39,R1
89,0,0.4122583508782498,Male,E1,30-39,R4
222,0,0.5867453415361015,Male,E3,40-49,R2
44,1,0.3955282600924484,Male,E1,40-49,R1
107,0,0.4736823671279075,Female,E4,18-29,R2
240,0,0.1288274047858543,Male,E3,18-29,R1
29,0,0.3157591780291227,Female,E1,40-49,R1
48,1,0.3022665517017125,Female,E5,18-29,R1
132,0,0.145189281019355,Male,E5,30-39,R1
259,0,0.0929639437389552,Male,E4,30-39,R3
278,0,0.4456518542289769,Female,E4,30-39,R2
65,0,0.644706736820687,Male,E4,40-49,R4
32,0,0.0877122786489449,Male,E2,40-49,R1
244,0,0.4317376386669738,Female,E4,30-39,R1
281,0,0.518882798038595,Female,E3,30-39,R4
11,0,0.7730824855589438,Female,E1,50-64,R4
27,0,0.2007565112204426,Female,E2,40-49,R2
280,0,0.7887329272010919,Male,E4,50-64,R3
15,1,0.1173058229686,Female,E1,30-39,R1
179,0,0.0851732452846529,Male,E6,30-39,R2
117,1,0.5783307344666757,Female,E2,40-49,R3
169,0,0.451562737216179,Male,E4,40-49,R1
230,1,0.7927104643393099,Female,E1,30-39,R2
74,0,0.6302101589946841,Male,E6,30-39,R1
94,0,0.144848437692033,Male,E3,40-49,R4
83,1,0.4338415552551697,Male,E1,18-29,R1
283,0,0.1271262950375762,Female,E3,30-39,R2
240,0,0.0911341899573644,Male,E1,40-49,R2
98,1,0.5601638236295067,Female,E2,30-39,R1
107,0,0.4500134724842864,Male,E1,30-39,R2
286,1,0.5644273629196727,Female,E1,30-39,R1
15,0,0.6869506895041513,Female,E2,30-39,R1
56,0,0.5795155087041669,Female,E1,50-64,R1
23,1,0.3694162021435937,Male,E5,50-64,R3
104,0,0.2646827797500871,Male,E6,40-49,R2
223,0,0.4746738209380499,Male,E2,50-64,R1
214,0,0.3241311786177414,Male,E2,40-49,R2
225,1,0.6905744302375275,Female,E2,50-64,R3
129,0,0.5425033562411875,Male,E4,40-49,R3
73,0,0.2784272101753639,Female,E3,40-49,R2
151,0,0.4289499000129018,Male,E1,18-29,R3
229,1,0.563160280839529,Female,E5,18-29,R1
25,0,0.1489107537712126,Male,E1,40-49,R1
130,0,0.5667307797324365,Female,E6,18-29,R1
55,0,0.513165022887231,Male,E6,30-39,R2
11,0,0.1252934833989378,Female,E4,30-39,R2
226,0,0.3257180826671263,Female,E1,50-64,R3
239,0,0.1395031043208519,Male,E3,18-29,R1
15,0,0.428345115957334,Male,E6,30-39,R3
57,0,0.4466364584545209,Male,E2,50-64,R1
121,0,0.63130194603478,Female,E1,18-29,R2
278,0,0.205474848643573,Female,E6,40-49,R1
70,0,0.3461002401267272,Male,E2,40-49,R2
204,0,0.1773063971151356,Female,E1,30-39,R1
194,0,0.5561736259297086,Female,E5,18-29,R2
41,0,0.2319964267700666,Male,E6,30-39,R1
285,0,0.2745822693727891,Female,E3,30-39,R2
219,1,0.3731208637370922,Female,E5,40-49,R1
198,0,0.3581668332852233,Female,E6,40-49,R2
112,0,0.3577373881546099,Male,E2,30-39,R2
174,0,0.3479920889042546,Male,E1,30-39,R4
260,0,0.3644607340597504,Male,E6,40-49,R2
86,0,0.3023319833933548,Female,E4,30-39,R2
36,0,0.3037177538484181,Female,E2,30-39,R1
120,1,0.306492179596974,Male,E1,18-29,R3
155,0,0.2574103787057953,Female,E2,30-39,R1
101,0,0.2280447018014213,Male,E2,18-29,R1
130,0,0.4971568437338718,Male,E4,30-39,R1
164,0,0.5195477234136999,Male,E5,40-49,R3
249,1,0.7030593526433048,Female,E5,30-39,R1
169,0,0.3806054938913186,Female,E4,30-39,R4
7,0,0.5271125815487436,Male,E1,30-39,R3
142,0,0.3793780726751789,Male,E1,18-29,R1
274,0,0.3888616239969821,Female,E2,18-29,R1
215,0,0.2048786357695589,Female,E3,40-49,R1
207,0,0.3462021152360014,Female,E3,30-39,R2
49,0,0.3433193797718251,Female,E1,30-39,R1
199,0,0.0834234261185226,Male,E2,30-39,R1
134,0,0.5421833515971614,Male,E1,40-49,R2
103,0,0.2978162217138613,Female,E1,18-29,R4
258,0,0.4867644063398758,Male,E1,30-39,R1
110,0,0.4263655279143529,Female,E2,40-49,R1
282,0,0.4703755291872223,Female,E4,40-49,R3
157,0,0.309304943809405,Female,E5,30-39,R1
78,0,0.3860097257533484,Male,E5,18-29,R3
250,1,0.3929300757424113,Female,E3,18-29,R4
183,0,0.202360897236349,Female,E3,40-49,R1
113,0,0.0427776342467516,Male,E1,18-29,R3
16,0,0.7656484397454548,Female,E5,30-39,R4
1,1,0.3366163207647641,Male,E6,30-39,R2
153,0,0.7593062787703293,Female,E1,30-39,R2
268,0,0.2375915740687628,Female,E3,18-29,R1
103,0,0.3791384027190607,Male,E3,30-39,R1
52,0,0.3149614940801515,Male,E1,50-64,R1
111,0,0.0500111608868051,Male,E2,40-49,R1
158,0,0.6638647007237355,Male,E6,40-49,R1
236,0,0.3097751694833763,Male,E2,18-29,R3
147,0,0.6333895187972468,Male,E2,40-49,R2
281,0,0.2523870413591739,Female,E2,30-39,R3
209,0,0.3661142609800298,Male,E3,30-39,R1
1,0,0.6419807372835395,Male,E1,50-64,R1
196,1,0.3405263041662243,Female,E3,30-39,R1
13,1,0.6528308917107667,Female,E1,50-64,R1
277,0,0.7471663680636728,Male,E5,30-39,R1
1,0,0.2223588492947409,Female,E3,18-29,R1
34,0,0.4337772040885694,Female,E1,30-39,R1
23,1,0.3334553210095303,Female,E6,50-64,R2
293,0,0.626014426111033,Male,E5,18-29,R1
87,0,0.01,Female,E2,40-49,R3
172,0,0.5173641332877416,Male,E4,18-29,R1
171,0,0.4309177595497313,Female,E4,30-39,R1
255,0,0.181745176723813,Female,E1,50-64,R3
58,0,0.144947200167472,Male,E1,30-39,R2
170,0,0.2048591959761935,Female,E1,40-49,R2
162,0,0.1057030573485064,Female,E5,18-29,R2
199,0,0.01,Male,E3,18-29,R1
89,0,0.4936752722889734,Female,E1,50-64,R4
91,1,0.6530939847517021,Female,E4,18-29,R1
267,0,0.01,Male,E3,18-29,R1
140,1,0.5232598096105706,Male,E5,30-39,R3
0,0,0.3103532433698749,Male,E5,30-39,R1
281,0,0.1329764711592617,Female,E1,40-49,R2
260,1,0.5552390830427173,Female,E2,30-39,R4
224,1,0.2456795238590793,Female,E2,30-39,R3
290,0,0.2154272900293412,Female,E1,40-49,R4
77,0,0.01,Male,E2,30-39,R1
225,0,0.1449084104216171,Male,E5,18-29,R3
205,0,0.5159379450516697,Male,E4,40-49,R1
90,0,0.7236973806478021,Male,E5,30-39,R1
204,0,0.01,Male,E2,18-29,R1
59,0,0.3785956767000971,Male,E2,30-39,R1
178,0,0.4042633734943669,Female,E6,40-49,R3
45,0,0.0717558603308101,Female,E1,18-29,R2
32,0,0.4999525234686872,Female,E4,18-29,R1
296,0,0.3593128221457884,Male,E4,30-39,R1
289,1,0.4380846649125361,Female,E2,40-49,R4
42,0,0.51703902138814,Male,E2,18-29,R1
93,1,0.7544071243982943,Male,E4,30-39,R2
212,0,0.2433714502333132,Male,E6,18-29,R2
32,0,0.5846676707377044,Female,E1,40-49,R2
171,1,0.0960700070621929,Male,E4,18-29,R3
277,1,0.2349954250952952,Male,E5,40-49,R1
155,0,0.0573752681766551,Male,E2,18-29,R3
291,1,0.4407500001188943,Male,E1,50-64,R3
186,1,0.5061203286986862,Male,E6,30-39,R4
54,0,0.2827484546416353,Male,E1,30-39,R2
63,1,0.3312237222074991,Female,E1,30-39,R4
130,0,0.6632921648813438,Male,E4,40-49,R1
144,0,0.487766490343151,Male,E5,18-29,R1
35,0,0.205744649033893,Male,E1,30-39,R2
263,0,0.7896582878737776,Female,E1,40-49,R3
98,0,0.2453168722535614,Male,E2,18-29,R1
178,1,0.2764684531177721,Female,E1,18-29,R3
193,1,0.706481190718522,Female,E2,40-49,R1
4,1,0.6044728838690707,Male,E2,30-39,R2
16,0,0.4692254717575716,Male,E3,50-64,R1
23,0,0.1496037870502182,Male,E2,18-29,R1
218,0,0.3471731013336944,Female,E1,18-29,R3
54,0,0.3280242021200845,Male,E5,18-29,R3
62,0,0.353407732764352,Female,E2,50-64,R4
259,0,0.5374249373015191,Male,E3,40-49,R1
232,0,0.3392083008311292,Female,E2,30-39,R1
250,0,0.1430939888367267,Female,E6,18-29,R2
199,0,0.1814183285305045,Female,E3,18-29,R3
293,0,0.4904998622995298,Male,E4,50-64,R1
221,0,0.2862256281779751,Female,E1,40-49,R4
152,0,0.4054251302161066,Male,E1,40-49,R1
26,0,0.1237508741801886,Male,E2,30-39,R1
93,0,0.3084540971312127,Female,E2,40-49,R1
189,0,0.2437162212580778,Female,E2,40-49,R2
217,0,0.3782042446660077,Female,E5,18-29,R1
254,0,0.2524680190197732,Male,E1,50-64,R1
220,0,0.2363453804636376,Male,E2,18-29,R2
178,0,0.4125698212458323,Male,E5,40-49,R3
167,0,0.3060833588320824,Male,E3,18-29,R3
166,0,0.1364928361377554,Male,E1,30-39,R1
146,0,0.1479567298826492,Male,E1,30-39,R1
103,0,0.1418841039225576,Male,E1,18-29,R2
61,1,0.1765530943634829,Female,E1,30-39,R4
137,0,0.4045724568531451,Female,E5,40-49,R2
3,0,0.2935741751913482,Female,E2,40-49,R1
283,0,0.1577370905250387,Male,E2,18-29,R1
216,0,0.4346134877700937,Male,E3,50-64,R4
179,0,0.5922079175764645,Female,E1,30-39,R2
107,1,0.4042184459715038,Male,E1,50-64,R1
42,0,0.4667661640052202,Female,E6,18-29,R3
181,0,0.0519480672582329,Male,E2,30-39,R2
79,0,0.3902239094309415,Male,E4,40-49,R2
265,0,0.4772340478165522,Male,E2,30-39,R1
153,1,0.823601101853629,Male,E6,50-64,R1
31,0,0.2327588081902263,Male,E2,40-49,R2
128,0,0.3266903932922846,Male,E1,30-39,R1
297,0,0.489288587405407,Female,E1,18-29,R3
24,0,0.1020038573379501,Male,E4,30-39,R3
176,1,0.5969478071571159,Male,E2,30-39,R3
145,0,0.4895393076368756,Female,E1,18-29,R2
157,0,0.3172508932900839,Female,E5,40-49,R2
26,1,0.449183069918054,Male,E1,18-29,R2
214,1,0.2030174491047466,Male,E3,40-49,R1
212,0,0.3793608437958907,Female,E6,18-29,R2
198,0,0.1858758024721859,Female,E2,18-29,R1
160,0,0.0953136540303197,Male,E1,50-64,R3
44,0,0.1228565912551271,Female,E3,18-29,R2
123,0,0.3392404883366724,Female,E1,30-39,R3
113,0,0.5170466115668134,Male,E1,50-64,R2
119,0,0.1440782620345183,Male,E1,40-49,R2
156,1,0.593835945424357,Female,E5,50-64,R1
40,0,0.282359263473687,Male,E3,18-29,R1
36,0,0.5873065689418862,Female,E4,30-39,R2
47,0,0.1782245280653958,Female,E4,50-64,R1
211,0,0.5313995064691623,Male,E4,40-49,R3
11,0,0.0606210219611704,Male,E2,40-49,R3
200,0,0.42607623724152,Male,E2,40-49,R2
213,1,0.3443599191458387,Male,E6,30-39,R2
261,0,0.3145787572844982,Male,E4,18-29,R2
29,1,0.7127127927344681,Male,E3,30-39,R1
84,1,0.5465702380798653,Female,E6,30-39,R1
63,0,0.325075525433564,Male,E3,18-29,R1
263,1,0.5319468600469794,Female,E1,30-39,R1
5,0,0.302387885255135,Female,E4,40-49,R1
286,0,0.232347090731936,Male,E5,50-64,R1
22,0,0.0803167408259124,Female,E2,40-49,R2
219,1,0.5259279467544703,Male,E1,40-49,R2
195,0,0.7374668460705596,Male,E1,30-39,R1
178,1,0.5785154701643117,Female,E5,18-29,R2
126,0,0.3053129120125389,Male,E1,40-49,R4
16,0,0.4196198797745116,Male,E5,40-49,R2
229,1,0.5358804316019348,Female,E3,30-39,R2
237,0,0.2691855622225828,Male,E4,50-64,R3
247,0,0.5758410571424785,Male,E3,40-49,R2
262,0,0.1627157617562394,Male,E2,30-39,R1
85,0,0.4477559151845182,Female,E4,40-49,R2
267,0,0.6354816564790203,Male,E6,18-29,R1
27,0,0.2804203449547609,Female,E2,40-49,R1
71,0,0.2887616458415601,Female,E3,50-64,R2
232,1,0.5926629179095644,Male,E1,30-39,R1
66,0,0.1390094940786403,Male,E2,40-49,R1
285,0,0.2051565948574591,Male,E2,40-49,R3
172,1,0.8537528710155327,Female,E1,40-49,R1
218,0,0.1185157025496595,Male,E4,30-39,R1
268,1,0.5933348795468687,Male,E1,18-29,R3
166,1,0.2235799440029348,Male,E2,30-39,R1
251,0,0.2697015185721457,Male,E1,18-29,R1
182,0,0.7031709167883355,Male,E2,50-64,R4
120,0,0.3652255587713118,Female,E1,30-39,R1
191,0,0.3970110721972901,Male,E6,18-29,R1
108,0,0.5786080120673713,Female,E5,30-39,R1
277,0,0.5903142848085294,Female,E5,40-49,R1
195,1,0.5920549373221309,Male,E5,40-49,R1
21,0,0.2558915539937321,Female,E4,18-29,R1
61,0,0.2993270036040591,Male,E2,50-64,R2
216,0,0.6346736308140206,Female,E2,30-39,R1
56,0,0.1030466614793213,Male,E1,50-64,R3
116,0,0.3813050530185531,Female,E2,18-29,R2
271,1,0.4868156747847922,Male,E1,18-29,R1
111,0,0.4452243800080154,Male,E6,30-39,R1
79,0,0.4596056908537378,Female,E5,40-49,R3
87,0,0.2149123175099714,Female,E2,18-29,R2
3,0,0.3942162588111468,Male,E5,50-64,R3
207,0,0.5464534822004155,Male,E2,50-64,R3
20,1,0.4144828873518811,Male,E1,18-29,R1
112,0,0.0811996331197051,Female,E3,40-49,R1
2,0,0.4800480656596209,Male,E5,18-29,R1
292,0,0.2378530368093456,Female,E4,40-49,R1
120,0,0.1086810428523097,Male,E1,18-29,R2
26,0,0.3639829423385565,Male,E6,30-39,R3
96,0,0.1006641261860245,Male,E3,18-29,R1
222,0,0.4980661322524381,Male,E1,18-29,R4
106,0,0.2584820870467469,Male,E1,30-39,R1
154,0,0.3412563551161421,Female,E3,50-64,R4
185,1,0.4192049175130372,Male,E5,18-29,R4
225,0,0.2800130538399967,Female,E1,30-39,R4
6,0,0.3100228172069031,Male,E5,30-39,R1
219,0,0.4215378854047452,Female,E4,18-29,R2
132,0,0.7004275832493462,Male,E5,30-39,R2
110,1,0.7140784189825364,Male,E1,50-64,R1
84,1,0.5315666617029746,Male,E4,40-49,R3
180,0,0.4813469469272617,Female,E2,30-39,R2
2,0,0.3802035628444548,Male,E3,18-29,R2
271,1,0.6063678325323805,Male,E1,30-39,R1
125,0,0.0764375827791693,Male,E1,18-29,R4
113,0,0.0713218728818412,Male,E2,30-39,R2
40,1,0.4303844399531528,Female,E1,40-49,R1
61,0,0.4332323698861077,Male,E1,50-64,R3
113,1,0.3263880914495757,Male,E1,40-49,R1
33,0,0.4106475872733288,Female,E2,18-29,R3
210,1,0.2657221276171473,Male,E5,30-39,R3
248,0,0.2246378247813868,Male,E3,30-39,R3
201,0,0.4260864259538057,Female,E1,40-49,R1
209,0,0.2765730248178134,Male,E5,30-39,R1
61,1,0.7774766232264542,Male,E1,18-29,R1
91,0,0.360659548322552,Female,E2,50-64,R2
242,0,0.4610615742728283,Female,E1,30-39,R1
270,0,0.1672921579198181,Female,E5,50-64,R1
17,1,0.5505052842530024,Female,E1,50-64,R1
236,0,0.2402223281893124,Female,E4,30-39,R3
147,0,0.1271876326009361,Female,E1,30-39,R1
100,1,0.5325536053797888,Male,E1,40-49,R1
170,0,0.5185267427700881,Male,E1,18-29,R1
98,0,0.3517220966535402,Female,E2,18-29,R2
117,1,0.4085509624022624,Male,E5,40-49,R1
115,0,0.1841681126143259,Male,E1,18-29,R1
175,1,0.7447157826841064,Female,E1,40-49,R2
170,1,0.1254293850672811,Male,E3,30-39,R1
188,0,0.521630994355781,Male,E6,30-39,R1
205,1,0.1944866856503031,Female,E3,30-39,R3
218,0,0.5907130803972638,Male,E2,40-49,R3
299,0,0.5338468124801145,Male,E4,30-39,R2
35,1,0.5970887357285025,Male,E3,18-29,R1
287,0,0.309161611112289,Female,E1,30-39,R3
205,0,0.4546927444663142,Male,E1,30-39,R2
290,1,0.6024751595725276,Female,E1,18-29,R2
119,0,0.6379332848914825,Male,E1,40-49,R3
117,1,0.423742521432769,Male,E5,18-29,R4
93,0,0.3743212970677189,Female,E2,30-39,R1
30,1,0.8006297621296321,Male,E6,30-39,R2
53,1,0.772484206578615,Female,E6,18-29,R2
246,1,0.347595540368404,Female,E1,18-29,R3
8,0,0.5100478209218943,Male,E1,30-39,R3
64,1,0.4715089079340044,Female,E1,40-49,R2
95,0,0.560358821429772,Female,E5,30-39,R4
136,0,0.5869773231306301,Female,E1,30-39,R1
195,0,0.2405337594529224,Male,E6,18-29,R3
155,0,0.2923044858037983,Male,E2,18-29,R1
268,0,0.2743659281113684,Male,E2,18-29,R1
173,0,0.4834626633903784,Male,E5,30-39,R2
264,1,0.3370805863331805,Female,E1,18-29,R4
86,0,0.4677483395063681,Male,E6,50-64,R1
278,0,0.3889742227625897,Male,E3,18-29,R1
266,0,0.6278126990618081,Male,E1,18-29,R2
154,0,0.5889135080405384,Male,E3,40-49,R1
123,1,0.6934317781040678,Female,E3,40-49,R4
261,0,0.2929768665084471,Female,E4,40-49,R4
12,0,0.2298966684677411,Female,E3,30-39,R1
172,0,0.5546971695677021,Male,E6,18-29,R3
3,0,0.6751808161124608,Male,E5,30-39,R1
257,0,0.1363694229467722,Male,E3,18-29,R1
291,0,0.1826822672256935,Male,E2,40-49,R4
221,0,0.2950261759314678,Male,E2,30-39,R2
245,0,0.4328652916830942,Male,E1,40-49,R1
131,1,0.1243731061273182,Female,E2,30-39,R1
212,0,0.3274451239155873,Female,E2,30-39,R1
190,0,0.4231385512465273,Female,E1,18-29,R1
139,1,0.5056284012134655,Female,E5,40-49,R3
135,0,0.5218164389037786,Male,E2,40-49,R1
188,1,0.3616299805467162,Female,E4,18-29,R3
230,0,0.2961529728530577,Female,E6,50-64,R3
183,0,0.3626314564088397,Female,E6,50-64,R1
243,0,0.1012711289609758,Male,E2,30-39,R1
2,1,0.7925533567406522,Female,E1,18-29,R3
